,0,1,2,3,4,5,6,7,8,9,10,11,12
236,5,36,10001,107.86361168292906,3.0,487.0,487.0,2663.0,8860.0,-1.0,-1.0,-1.0,-1.0
237,5,37,5732,21.783973226067257,5.0,235.0,235.0,428.0,3560.0,4729.0,5732.0,5732.0,5732.0
238,5,38,10001,53.03776453805078,4.0,1201.0,1201.0,2939.0,2941.0,6424.0,-1.0,-1.0,-1.0
239,5,39,10001,99.38922019103866,3.0,1.0,1.0,460.0,5389.0,-1.0,-1.0,-1.0,-1.0
240,5,40,10001,98.34369427119834,3.0,141.0,141.0,800.0,3048.0,-1.0,-1.0,-1.0,-1.0
241,5,41,10001,56.16822136294834,4.0,95.0,95.0,367.0,1596.0,3121.0,-1.0,-1.0,-1.0
242,5,42,5380,27.012662330902067,5.0,121.0,121.0,582.0,1309.0,1748.0,5380.0,5380.0,5380.0
243,5,43,8737,31.949397177648493,5.0,773.0,773.0,858.0,868.0,3001.0,8737.0,8737.0,8737.0
244,5,44,10001,52.01824227735929,4.0,558.0,558.0,1213.0,1342.0,4740.0,-1.0,-1.0,-1.0
245,5,45,10001,43.79690964947324,4.0,657.0,657.0,1568.0,1602.0,4525.0,-1.0,-1.0,-1.0
246,5,46,10001,145.60438148821558,2.0,61.0,61.0,7379.0,-1.0,-1.0,-1.0,-1.0,-1.0
247,5,47,9486,18.016741391189967,5.0,346.0,346.0,460.0,713.0,2298.0,9486.0,9486.0,9486.0
248,5,48,10001,100.00183230959763,3.0,1326.0,1326.0,2367.0,3471.0,-1.0,-1.0,-1.0,-1.0
249,5,49,10001,87.61350134443249,3.0,93.0,93.0,3521.0,8914.0,-1.0,-1.0,-1.0,-1.0
250,6,0,10001,57.90183860515326,5.0,54.0,54.0,270.0,304.0,4863.0,-1.0,-1.0,-1.0
251,6,1,10001,107.99430716845448,3.0,88.0,88.0,119.0,150.0,-1.0,-1.0,-1.0,-1.0
252,6,2,10001,75.43988147765751,4.0,402.0,402.0,479.0,1550.0,-1.0,-1.0,-1.0,-1.0
253,6,3,10001,77.64143716526158,4.0,367.0,367.0,766.0,2030.0,-1.0,-1.0,-1.0,-1.0
254,6,4,3831,19.754043086125254,6.0,1405.0,1405.0,1869.0,1966.0,2977.0,3831.0,3831.0,3831.0
255,6,5,10001,125.89126904846991,3.0,80.0,80.0,303.0,3189.0,-1.0,-1.0,-1.0,-1.0
256,6,6,5632,24.73867862653945,6.0,1125.0,1125.0,1135.0,1653.0,2150.0,5632.0,5632.0,5632.0
257,6,7,10001,49.03539731554127,5.0,449.0,449.0,451.0,714.0,6952.0,-1.0,-1.0,-1.0
258,6,8,10001,135.73420214623064,3.0,271.0,271.0,311.0,6446.0,-1.0,-1.0,-1.0,-1.0
259,6,9,10001,38.6914613424781,5.0,462.0,462.0,519.0,2223.0,4440.0,-1.0,-1.0,-1.0
260,6,10,10001,49.708599542469656,5.0,697.0,697.0,3455.0,4945.0,8479.0,-1.0,-1.0,-1.0
261,6,11,7419,17.203175230333915,6.0,870.0,870.0,1685.0,2082.0,3920.0,7419.0,7419.0,7419.0
262,6,12,1839,31.01729601789365,6.0,168.0,168.0,240.0,712.0,730.0,1839.0,1839.0,1839.0
263,6,13,5500,20.571380705131496,6.0,742.0,742.0,742.0,1621.0,2328.0,5500.0,5500.0,5500.0
264,6,14,10001,53.030567247997894,5.0,433.0,433.0,436.0,933.0,947.0,-1.0,-1.0,-1.0
265,6,15,10001,106.82299196105316,4.0,1343.0,1343.0,1347.0,2401.0,-1.0,-1.0,-1.0,-1.0
266,6,16,10001,88.80761087188792,4.0,3060.0,3060.0,4782.0,5848.0,-1.0,-1.0,-1.0,-1.0
267,6,17,10001,95.89875252686662,4.0,1581.0,1581.0,5836.0,6865.0,-1.0,-1.0,-1.0,-1.0
268,6,18,10001,78.63358201244951,4.0,421.0,421.0,620.0,1561.0,-1.0,-1.0,-1.0,-1.0
269,6,19,10001,69.6351189972363,5.0,457.0,457.0,879.0,919.0,1025.0,-1.0,-1.0,-1.0
270,6,20,10001,212.6836212871114,1.0,7134.0,7134.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
271,6,21,10001,65.16349012402289,5.0,1223.0,1223.0,1224.0,1224.0,2271.0,-1.0,-1.0,-1.0
272,6,22,10001,152.39345550661503,3.0,610.0,610.0,4967.0,4967.0,-1.0,-1.0,-1.0,-1.0
273,6,23,3560,20.047718193773377,6.0,450.0,450.0,737.0,757.0,1493.0,3560.0,3560.0,3560.0
274,6,24,10001,64.26895075515682,5.0,3922.0,3922.0,4480.0,5039.0,5066.0,-1.0,-1.0,-1.0
275,6,25,4150,21.419847451758994,6.0,691.0,691.0,706.0,707.0,3404.0,4150.0,4150.0,4150.0
276,6,26,10001,97.67880746591403,4.0,153.0,153.0,6490.0,6526.0,-1.0,-1.0,-1.0,-1.0
277,6,27,10001,80.05918873589935,4.0,673.0,673.0,700.0,891.0,-1.0,-1.0,-1.0,-1.0
278,6,28,10001,98.58915685240974,4.0,1.0,1.0,183.0,307.0,-1.0,-1.0,-1.0,-1.0
279,6,29,10001,87.79001241282411,4.0,685.0,685.0,3058.0,3285.0,-1.0,-1.0,-1.0,-1.0
280,6,30,10001,134.54471128204233,3.0,357.0,357.0,368.0,467.0,-1.0,-1.0,-1.0,-1.0
281,6,31,10001,136.92970529063948,3.0,5129.0,5129.0,7046.0,7047.0,-1.0,-1.0,-1.0,-1.0
282,6,32,10001,131.48974918461755,3.0,2052.0,2052.0,3172.0,5630.0,-1.0,-1.0,-1.0,-1.0
283,6,33,10001,58.848427655159554,5.0,125.0,125.0,165.0,1008.0,6744.0,-1.0,-1.0,-1.0
284,6,34,10001,146.23861365942707,2.0,4713.0,4713.0,5246.0,-1.0,-1.0,-1.0,-1.0,-1.0
285,6,35,10001,197.4674758628928,1.0,6048.0,6048.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
286,6,36,10001,132.55139447918808,3.0,510.0,510.0,522.0,2061.0,-1.0,-1.0,-1.0,-1.0
287,6,37,10001,58.49329658592336,5.0,175.0,175.0,807.0,1050.0,8287.0,-1.0,-1.0,-1.0
288,6,38,10001,46.424660111398715,5.0,172.0,172.0,686.0,686.0,4470.0,-1.0,-1.0,-1.0
289,6,39,10001,116.94721069711288,3.0,1.0,1.0,1407.0,4792.0,-1.0,-1.0,-1.0,-1.0
290,6,40,10001,54.26545734605436,5.0,171.0,171.0,382.0,1980.0,5419.0,-1.0,-1.0,-1.0
291,6,41,10001,87.22303692852498,4.0,96.0,96.0,436.0,3620.0,-1.0,-1.0,-1.0,-1.0
292,6,42,9143,13.343305610082588,6.0,718.0,718.0,1023.0,1027.0,3214.0,9143.0,9143.0,9143.0
293,6,43,6881,26.421077972338143,6.0,360.0,360.0,380.0,884.0,4275.0,6881.0,6881.0,6881.0
294,6,44,10001,86.48829080027954,4.0,3270.0,3270.0,4200.0,5197.0,-1.0,-1.0,-1.0,-1.0
295,6,45,10001,32.9110608913294,5.0,6253.0,6253.0,7132.0,8185.0,9680.0,-1.0,-1.0,-1.0
296,6,46,10001,117.52284411281879,3.0,71.0,71.0,1121.0,7340.0,-1.0,-1.0,-1.0,-1.0
297,6,47,10001,34.98544939877545,5.0,4253.0,4253.0,4410.0,4914.0,9258.0,-1.0,-1.0,-1.0
298,6,48,10001,80.97212653694129,4.0,258.0,258.0,1387.0,2582.0,-1.0,-1.0,-1.0,-1.0
299,6,49,4955,33.158033026502395,6.0,2829.0,2829.0,3746.0,3900.0,4944.0,4955.0,4955.0,4955.0
300,7,0,10001,52.71556717266527,6.0,54.0,54.0,129.0,253.0,3234.0,-1.0,-1.0,-1.0
301,7,1,10001,46.53910908565668,6.0,1405.0,1405.0,2793.0,5000.0,6170.0,-1.0,-1.0,-1.0
302,7,2,3003,19.69083654314188,7.0,409.0,409.0,432.0,1706.0,2957.0,3003.0,3003.0,3003.0
303,7,3,10001,62.59705281996747,5.0,292.0,292.0,671.0,1173.0,-1.0,-1.0,-1.0,-1.0
304,7,4,9980,18.962482315040496,7.0,241.0,241.0,773.0,788.0,6564.0,9980.0,9980.0,9980.0
305,7,5,10001,68.7472660138135,5.0,75.0,75.0,286.0,1607.0,-1.0,-1.0,-1.0,-1.0
306,7,6,2176,21.67475955086657,7.0,990.0,990.0,998.0,1506.0,2000.0,2176.0,2176.0,2176.0
307,7,7,10001,43.623446678826255,6.0,430.0,430.0,833.0,2339.0,2370.0,-1.0,-1.0,-1.0
308,7,8,10001,50.870789069601116,6.0,286.0,286.0,1382.0,2390.0,3492.0,-1.0,-1.0,-1.0
309,7,9,6165,29.027934492703988,7.0,1134.0,1134.0,1577.0,2424.0,3673.0,6165.0,6165.0,6165.0
310,7,10,10001,57.54058020584003,6.0,246.0,246.0,622.0,1268.0,1281.0,-1.0,-1.0,-1.0
311,7,11,6792,24.673588238375476,7.0,634.0,634.0,634.0,3048.0,4447.0,6792.0,6792.0,6792.0
312,7,12,3897,25.013963537564496,7.0,109.0,109.0,722.0,1219.0,1741.0,3897.0,3897.0,3897.0
313,7,13,10001,45.83807166502142,6.0,747.0,747.0,1015.0,2828.0,4856.0,-1.0,-1.0,-1.0
314,7,14,10001,76.60768199541094,5.0,411.0,411.0,2050.0,2301.0,-1.0,-1.0,-1.0,-1.0
315,7,15,10001,102.72132925119968,5.0,163.0,163.0,231.0,1581.0,-1.0,-1.0,-1.0,-1.0
316,7,16,10001,96.71901131176402,4.0,2637.0,2637.0,2638.0,3688.0,-1.0,-1.0,-1.0,-1.0
317,7,17,10001,81.51975807376881,5.0,289.0,289.0,1684.0,2000.0,-1.0,-1.0,-1.0,-1.0
318,7,18,10001,59.66361683196465,6.0,381.0,381.0,420.0,623.0,919.0,-1.0,-1.0,-1.0
319,7,19,10001,59.09283662660113,6.0,535.0,535.0,540.0,1318.0,1815.0,-1.0,-1.0,-1.0
320,7,20,10001,188.77897949333612,2.0,6006.0,6006.0,9095.0,-1.0,-1.0,-1.0,-1.0,-1.0
321,7,21,10001,93.3148994952417,5.0,1399.0,1399.0,2444.0,2968.0,-1.0,-1.0,-1.0,-1.0
322,7,22,10001,133.48000245241872,4.0,1525.0,1525.0,1526.0,2613.0,-1.0,-1.0,-1.0,-1.0
323,7,23,3044,26.985146596716266,7.0,417.0,417.0,646.0,936.0,2038.0,3044.0,3044.0,3044.0
324,7,24,10001,146.64082331101167,3.0,5107.0,5107.0,7265.0,-1.0,-1.0,-1.0,-1.0,-1.0
325,7,25,10001,66.53967768732906,5.0,422.0,422.0,706.0,1229.0,-1.0,-1.0,-1.0,-1.0
326,7,26,10001,91.70124259639421,5.0,163.0,163.0,444.0,4016.0,-1.0,-1.0,-1.0,-1.0
327,7,27,10001,114.3529872830814,4.0,732.0,732.0,733.0,1808.0,-1.0,-1.0,-1.0,-1.0
328,7,28,10001,146.88936221606085,3.0,1.0,1.0,103.0,-1.0,-1.0,-1.0,-1.0,-1.0
329,7,29,10001,57.073103587907966,6.0,672.0,672.0,673.0,3596.0,5410.0,-1.0,-1.0,-1.0
330,7,30,10001,122.81904586197237,4.0,282.0,282.0,330.0,1500.0,-1.0,-1.0,-1.0,-1.0
331,7,31,10001,120.23934349051278,4.0,3249.0,3249.0,3288.0,4748.0,-1.0,-1.0,-1.0,-1.0
332,7,32,10001,46.65054439116855,6.0,1742.0,1742.0,2208.0,2874.0,4898.0,-1.0,-1.0,-1.0
333,7,33,10001,85.07352919067002,5.0,103.0,103.0,311.0,3653.0,-1.0,-1.0,-1.0,-1.0
334,7,34,10001,82.27722582656082,5.0,1091.0,1091.0,1091.0,3002.0,-1.0,-1.0,-1.0,-1.0
335,7,35,10001,113.54511522175022,4.0,401.0,401.0,402.0,3538.0,-1.0,-1.0,-1.0,-1.0
336,7,36,10001,127.20910496091248,4.0,501.0,501.0,802.0,1266.0,-1.0,-1.0,-1.0,-1.0
337,7,37,10001,50.516474309808274,6.0,2937.0,2937.0,3619.0,3649.0,8061.0,-1.0,-1.0,-1.0
338,7,38,4248,24.399580108662846,7.0,358.0,358.0,458.0,710.0,1854.0,4248.0,4248.0,4248.0
339,7,39,10001,69.56752437326891,5.0,1.0,1.0,1282.0,3354.0,-1.0,-1.0,-1.0,-1.0
340,7,40,10001,39.92207001367596,6.0,154.0,154.0,493.0,634.0,4038.0,-1.0,-1.0,-1.0
341,7,41,10001,90.15445526439717,5.0,104.0,104.0,470.0,4393.0,-1.0,-1.0,-1.0,-1.0
342,7,42,6341,22.543017072274417,7.0,671.0,671.0,709.0,1126.0,2806.0,6341.0,6341.0,6341.0
343,7,43,3416,22.834242291452973,7.0,22.0,22.0,336.0,952.0,2183.0,3416.0,3416.0,3416.0
344,7,44,10001,90.8350239664245,5.0,205.0,205.0,432.0,854.0,-1.0,-1.0,-1.0,-1.0
345,7,45,10001,46.09920016615394,6.0,1839.0,1839.0,3089.0,3110.0,4355.0,-1.0,-1.0,-1.0
346,7,46,10001,78.30740884825421,5.0,62.0,62.0,1092.0,5634.0,-1.0,-1.0,-1.0,-1.0
347,7,47,10001,62.78155445168607,5.0,308.0,308.0,1281.0,1678.0,-1.0,-1.0,-1.0,-1.0
348,7,48,10001,53.62690251352282,6.0,241.0,241.0,285.0,824.0,1927.0,-1.0,-1.0,-1.0
349,7,49,10001,43.2748564970329,6.0,582.0,582.0,1049.0,2141.0,4168.0,-1.0,-1.0,-1.0
350,8,0,10001,64.50645953508273,6.0,53.0,53.0,131.0,1601.0,-1.0,-1.0,-1.0,-1.0
351,8,1,10001,52.62959895962958,7.0,85.0,85.0,119.0,1864.0,6263.0,-1.0,-1.0,-1.0
352,8,2,10001,40.88865270841205,7.0,1785.0,1785.0,2524.0,3059.0,9219.0,-1.0,-1.0,-1.0
353,8,3,5766,22.596000668861524,8.0,699.0,699.0,699.0,906.0,1383.0,5766.0,5766.0,5766.0
354,8,4,10001,71.15962105022032,6.0,240.0,240.0,1849.0,2879.0,-1.0,-1.0,-1.0,-1.0
355,8,5,10001,47.71847510322572,7.0,65.0,65.0,297.0,710.0,987.0,-1.0,-1.0,-1.0
356,8,6,4756,23.049642091925936,8.0,592.0,592.0,967.0,985.0,2182.0,4756.0,4756.0,4756.0
357,8,7,10001,61.04277839709721,6.0,409.0,409.0,409.0,2608.0,-1.0,-1.0,-1.0,-1.0
358,8,8,10001,48.553473660695666,7.0,167.0,167.0,309.0,1360.0,2232.0,-1.0,-1.0,-1.0
359,8,9,4441,20.72091922655536,8.0,482.0,482.0,1081.0,2250.0,3464.0,4441.0,4441.0,4441.0
360,8,10,10001,103.01912924169561,5.0,386.0,386.0,616.0,2940.0,-1.0,-1.0,-1.0,-1.0
361,8,11,3600,24.362988377019647,8.0,575.0,575.0,872.0,2606.0,3551.0,3600.0,3600.0,3600.0
362,8,12,1685,28.628208252237737,8.0,186.0,186.0,241.0,672.0,1525.0,1685.0,1685.0,1685.0
363,8,13,2816,27.44739452070779,8.0,754.0,754.0,922.0,1248.0,1909.0,2816.0,2816.0,2816.0
364,8,14,10001,42.416227044507515,7.0,807.0,807.0,1835.0,1841.0,3303.0,-1.0,-1.0,-1.0
365,8,15,10001,98.03594152222304,6.0,177.0,177.0,230.0,294.0,-1.0,-1.0,-1.0,-1.0
366,8,16,10001,49.725168606553986,7.0,508.0,508.0,962.0,1494.0,4394.0,-1.0,-1.0,-1.0
367,8,17,10001,102.68815471883363,5.0,1931.0,1931.0,2970.0,7550.0,-1.0,-1.0,-1.0,-1.0
368,8,18,10001,69.88231829155119,6.0,385.0,385.0,952.0,1755.0,-1.0,-1.0,-1.0,-1.0
369,8,19,10001,75.04366303069625,6.0,122.0,122.0,436.0,489.0,-1.0,-1.0,-1.0,-1.0
370,8,20,10001,219.15349664118915,1.0,116.0,116.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
371,8,21,10001,115.0043212384371,5.0,460.0,460.0,1154.0,1156.0,-1.0,-1.0,-1.0,-1.0
372,8,22,10001,139.30372778177028,4.0,3832.0,3832.0,4869.0,6031.0,-1.0,-1.0,-1.0,-1.0
373,8,23,10001,41.9441633927473,7.0,444.0,444.0,1524.0,2553.0,8264.0,-1.0,-1.0,-1.0
374,8,24,10001,210.99220260145594,1.0,4031.0,4031.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
375,8,25,10001,82.56779199260588,6.0,388.0,388.0,990.0,1254.0,-1.0,-1.0,-1.0,-1.0
376,8,26,10001,127.9744467248373,4.0,204.0,204.0,429.0,2127.0,-1.0,-1.0,-1.0,-1.0
377,8,27,10001,73.01748102430474,6.0,717.0,717.0,717.0,1773.0,-1.0,-1.0,-1.0,-1.0
378,8,28,10001,93.97947171808426,5.0,1.0,1.0,866.0,4448.0,-1.0,-1.0,-1.0,-1.0
379,8,29,10001,47.312576703392544,7.0,372.0,372.0,404.0,2077.0,3232.0,-1.0,-1.0,-1.0
380,8,30,10001,150.03905352944753,3.0,4019.0,4019.0,7214.0,-1.0,-1.0,-1.0,-1.0,-1.0
381,8,31,10001,138.86702070341457,4.0,382.0,382.0,899.0,4402.0,-1.0,-1.0,-1.0,-1.0
382,8,32,10001,113.23636179579768,5.0,1949.0,1949.0,1955.0,2457.0,-1.0,-1.0,-1.0,-1.0
383,8,33,10001,70.47737576161407,6.0,79.0,79.0,416.0,2345.0,-1.0,-1.0,-1.0,-1.0
384,8,34,10001,48.27706219474334,7.0,534.0,534.0,538.0,968.0,5710.0,-1.0,-1.0,-1.0
385,8,35,10001,106.45202940477037,5.0,4771.0,4771.0,5124.0,6321.0,-1.0,-1.0,-1.0,-1.0
386,8,36,10001,132.27843581535006,4.0,2575.0,2575.0,4023.0,4629.0,-1.0,-1.0,-1.0,-1.0
387,8,37,10001,163.55109062397378,2.0,1188.0,1188.0,2962.0,-1.0,-1.0,-1.0,-1.0,-1.0
388,8,38,10001,67.51750074153583,6.0,144.0,144.0,659.0,689.0,-1.0,-1.0,-1.0,-1.0
389,8,39,10001,46.59477272035332,7.0,1.0,1.0,441.0,570.0,595.0,-1.0,-1.0,-1.0
390,8,40,10001,88.50027762755838,5.0,136.0,136.0,1394.0,8048.0,-1.0,-1.0,-1.0,-1.0
391,8,41,10001,115.97269170007914,4.0,92.0,92.0,1494.0,5872.0,-1.0,-1.0,-1.0,-1.0
392,8,42,10001,50.340033273477665,7.0,1086.0,1086.0,1087.0,1817.0,3283.0,-1.0,-1.0,-1.0
393,8,43,10001,61.25434193808689,6.0,19.0,19.0,376.0,938.0,-1.0,-1.0,-1.0,-1.0
394,8,44,10001,47.090930837381,7.0,158.0,158.0,191.0,442.0,945.0,-1.0,-1.0,-1.0
395,8,45,10001,74.65479199436389,6.0,1367.0,1367.0,1711.0,5410.0,-1.0,-1.0,-1.0,-1.0
396,8,46,10001,117.83064042506399,4.0,70.0,70.0,1126.0,4323.0,-1.0,-1.0,-1.0,-1.0
397,8,47,10001,46.438161144596904,7.0,174.0,174.0,289.0,410.0,975.0,-1.0,-1.0,-1.0
398,8,48,10001,40.526319308365125,7.0,225.0,225.0,556.0,2150.0,4044.0,-1.0,-1.0,-1.0
399,8,49,10001,46.970849573319875,7.0,342.0,342.0,343.0,1339.0,1894.0,-1.0,-1.0,-1.0
400,9,0,10001,67.5285942504693,8.0,56.0,56.0,263.0,777.0,933.0,-1.0,-1.0,-1.0
401,9,1,10001,36.67781864459785,8.0,80.0,80.0,145.0,669.0,2882.0,-1.0,-1.0,-1.0
402,9,2,1368,19.576035609174014,9.0,83.0,83.0,411.0,495.0,1273.0,1368.0,1368.0,1368.0
403,9,3,6149,16.66629638692153,9.0,318.0,318.0,1865.0,2078.0,5113.0,6149.0,6149.0,6149.0
404,9,4,2885,36.98713459781769,9.0,928.0,928.0,966.0,983.0,2248.0,2885.0,2885.0,2885.0
405,9,5,10001,38.20070272774606,8.0,56.0,56.0,269.0,308.0,1891.0,-1.0,-1.0,-1.0
406,9,6,10001,53.94118809880349,7.0,980.0,980.0,1004.0,1031.0,-1.0,-1.0,-1.0,-1.0
407,9,7,10001,43.81655609577197,8.0,485.0,485.0,1557.0,3199.0,4086.0,-1.0,-1.0,-1.0
408,9,8,10001,50.52812156383623,8.0,136.0,136.0,290.0,329.0,7028.0,-1.0,-1.0,-1.0
409,9,9,2312,21.971670235792605,9.0,400.0,400.0,1110.0,1470.0,2175.0,2312.0,2312.0,2312.0
410,9,10,10001,93.47574890341663,6.0,189.0,189.0,729.0,2597.0,-1.0,-1.0,-1.0,-1.0
411,9,11,2108,27.31611831594442,9.0,452.0,452.0,453.0,903.0,1877.0,2108.0,2108.0,2108.0
412,9,12,9675,17.65358438942058,9.0,97.0,97.0,694.0,742.0,3940.0,9675.0,9675.0,9675.0
413,9,13,7223,19.792036269570144,9.0,769.0,769.0,1032.0,1033.0,2169.0,7223.0,7223.0,7223.0
414,9,14,10001,44.108627448917424,8.0,797.0,797.0,802.0,2169.0,6141.0,-1.0,-1.0,-1.0
415,9,15,10001,81.31694920065537,7.0,182.0,182.0,1133.0,1714.0,-1.0,-1.0,-1.0,-1.0
416,9,16,10001,44.9638733913466,8.0,909.0,909.0,1423.0,1425.0,2053.0,-1.0,-1.0,-1.0
417,9,17,10001,140.75670490915175,4.0,2051.0,2051.0,4977.0,-1.0,-1.0,-1.0,-1.0,-1.0
418,9,18,10001,80.5382420343383,7.0,370.0,370.0,856.0,1611.0,-1.0,-1.0,-1.0,-1.0
419,9,19,10001,42.08959429940922,8.0,134.0,134.0,1029.0,1817.0,3981.0,-1.0,-1.0,-1.0
420,9,20,10001,127.59611258575269,5.0,2723.0,2723.0,2728.0,4783.0,-1.0,-1.0,-1.0,-1.0
421,9,21,10001,105.6951072613228,6.0,164.0,164.0,260.0,1230.0,-1.0,-1.0,-1.0,-1.0
422,9,22,10001,130.56910408156222,5.0,1574.0,1574.0,2478.0,3857.0,-1.0,-1.0,-1.0,-1.0
423,9,23,10001,42.827581722829215,8.0,1864.0,1864.0,2109.0,3887.0,5994.0,-1.0,-1.0,-1.0
424,9,24,10001,169.54146529455676,3.0,1952.0,1952.0,6958.0,-1.0,-1.0,-1.0,-1.0,-1.0
425,9,25,10001,62.774777950602775,7.0,60.0,60.0,687.0,1050.0,-1.0,-1.0,-1.0,-1.0
426,9,26,10001,130.87602638085087,5.0,445.0,445.0,1131.0,4790.0,-1.0,-1.0,-1.0,-1.0
427,9,27,10001,72.57403786679417,7.0,754.0,754.0,756.0,1829.0,-1.0,-1.0,-1.0,-1.0
428,9,28,10001,74.2632643272311,7.0,1.0,1.0,171.0,546.0,-1.0,-1.0,-1.0,-1.0
429,9,29,10001,45.32173813791887,8.0,374.0,374.0,673.0,5216.0,8529.0,-1.0,-1.0,-1.0
430,9,30,10001,92.64840709376254,6.0,96.0,96.0,761.0,4795.0,-1.0,-1.0,-1.0,-1.0
431,9,31,10001,118.22162747545227,5.0,49.0,49.0,3604.0,3623.0,-1.0,-1.0,-1.0,-1.0
432,9,32,10001,106.72439580501543,6.0,829.0,829.0,839.0,4309.0,-1.0,-1.0,-1.0,-1.0
433,9,33,10001,90.45756648482536,6.0,98.0,98.0,969.0,1966.0,-1.0,-1.0,-1.0,-1.0
434,9,34,10001,46.362680629371205,8.0,591.0,591.0,1031.0,2146.0,7577.0,-1.0,-1.0,-1.0
435,9,35,10001,91.95896579011554,6.0,345.0,345.0,3230.0,5721.0,-1.0,-1.0,-1.0,-1.0
436,9,36,10001,94.88373153027207,6.0,1582.0,1582.0,3661.0,3691.0,-1.0,-1.0,-1.0,-1.0
437,9,37,10001,37.119215262812844,8.0,403.0,403.0,1120.0,1131.0,5020.0,-1.0,-1.0,-1.0
438,9,38,10001,41.03279617629784,8.0,174.0,174.0,414.0,643.0,4085.0,-1.0,-1.0,-1.0
439,9,39,5425,19.27745741609066,9.0,1.0,1.0,544.0,2286.0,5423.0,5425.0,5425.0,5425.0
440,9,40,10001,41.90148537227478,8.0,176.0,176.0,800.0,2024.0,6764.0,-1.0,-1.0,-1.0
441,9,41,10001,68.42098565254274,7.0,106.0,106.0,2814.0,3321.0,-1.0,-1.0,-1.0,-1.0
442,9,42,10001,69.87779411924559,7.0,116.0,116.0,632.0,1099.0,-1.0,-1.0,-1.0,-1.0
443,9,43,10001,43.444973510823594,8.0,22.0,22.0,957.0,2118.0,3786.0,-1.0,-1.0,-1.0
444,9,44,10001,46.14511980732651,8.0,161.0,161.0,230.0,385.0,1537.0,-1.0,-1.0,-1.0
445,9,45,10001,39.33562975291033,8.0,763.0,763.0,1416.0,1922.0,3021.0,-1.0,-1.0,-1.0
446,9,46,10001,64.53108181117989,7.0,64.0,64.0,1504.0,1543.0,-1.0,-1.0,-1.0,-1.0
447,9,47,4173,19.885869674868974,9.0,206.0,206.0,1771.0,2062.0,3769.0,4173.0,4173.0,4173.0
448,9,48,10001,44.92573294508435,8.0,842.0,842.0,1495.0,1804.0,5662.0,-1.0,-1.0,-1.0
449,9,49,10001,43.46124883275502,8.0,405.0,405.0,1361.0,1753.0,4718.0,-1.0,-1.0,-1.0
450,10,0,10001,66.94017237956689,8.0,55.0,55.0,126.0,271.0,4073.0,-1.0,-1.0,-1.0
451,10,1,10001,37.767452447315485,9.0,268.0,268.0,353.0,1208.0,6486.0,9230.0,-1.0,-1.0
452,10,2,5016,18.38638100544518,10.0,90.0,90.0,615.0,1175.0,1635.0,4415.0,5016.0,5016.0
453,10,3,4058,26.456728706057916,10.0,372.0,372.0,867.0,1906.0,2915.0,3574.0,4058.0,4058.0
454,10,4,10001,27.44840337375984,9.0,86.0,86.0,1878.0,2074.0,2620.0,6245.0,-1.0,-1.0
455,10,5,10001,38.55223028906405,9.0,72.0,72.0,1329.0,1334.0,2300.0,2517.0,-1.0,-1.0
456,10,6,10001,40.718356029859045,9.0,405.0,405.0,1433.0,1995.0,3846.0,6332.0,-1.0,-1.0
457,10,7,10001,58.07875374703963,8.0,461.0,461.0,688.0,1527.0,7845.0,-1.0,-1.0,-1.0
458,10,8,10001,48.47771846574001,9.0,145.0,145.0,260.0,310.0,1553.0,2314.0,-1.0,-1.0
459,10,9,3380,23.247643746970144,10.0,396.0,396.0,521.0,1093.0,1110.0,1467.0,3380.0,3380.0
460,10,10,10001,91.96515796130642,7.0,200.0,200.0,1170.0,1775.0,-1.0,-1.0,-1.0,-1.0
461,10,11,10001,39.345748094348046,9.0,1573.0,1573.0,2002.0,2990.0,4785.0,6662.0,-1.0,-1.0
462,10,12,2910,21.60798839746891,10.0,106.0,106.0,727.0,1055.0,1835.0,2755.0,2910.0,2910.0
463,10,13,4419,18.65054170212119,10.0,119.0,119.0,761.0,974.0,1517.0,1518.0,4419.0,4419.0
464,10,14,10001,84.31978198829111,7.0,776.0,776.0,781.0,2195.0,-1.0,-1.0,-1.0,-1.0
465,10,15,10001,81.30983437626071,8.0,199.0,199.0,1328.0,1340.0,2370.0,-1.0,-1.0,-1.0
466,10,16,10001,52.36938876555866,8.0,507.0,507.0,958.0,1461.0,9358.0,-1.0,-1.0,-1.0
467,10,17,10001,114.50000352444448,6.0,6430.0,6430.0,8839.0,8869.0,-1.0,-1.0,-1.0,-1.0
468,10,18,10001,74.7851851262719,8.0,168.0,168.0,584.0,754.0,2230.0,-1.0,-1.0,-1.0
469,10,19,10001,52.28681948287024,9.0,507.0,507.0,1200.0,1862.0,2513.0,3053.0,-1.0,-1.0
470,10,20,10001,117.80746216564738,6.0,116.0,116.0,1715.0,5946.0,-1.0,-1.0,-1.0,-1.0
471,10,21,10001,115.29626503225994,6.0,266.0,266.0,776.0,4231.0,-1.0,-1.0,-1.0,-1.0
472,10,22,10001,96.42601488444866,7.0,365.0,365.0,550.0,3949.0,-1.0,-1.0,-1.0,-1.0
473,10,23,10001,40.143240413428835,9.0,135.0,135.0,527.0,1288.0,2794.0,3644.0,-1.0,-1.0
