,identifier,controller_0,controller_1,controller_2,controller_3,behavior_0,behavior_1,behavior_2,behavior_3,behavior_4,behavior_5,behavior_6
471,1068,-7.691100142932202,-0.327927769327901,-5.3380856537740335,-0.5926801015345724,1.5228248407411744,0.17841935681717683,0.051176585553008025,0.018862632838684844,1.2588733071870626,1589.0,0.0250772350507918
472,1069,5.914963335586474,-0.7919755302615095,5.338618469695504,-0.8733736362122455,1.4376762622018868,0.028028036204779217,0.12406917170695168,0.2148226749894969,0.030540382219390674,0.0,0.28430536601993617
473,1072,9.275146009582162,-0.6767517747997345,6.327036141173304,0.9991597990944872,2.0608268889097663,0.5654524762302546,2.2383684863257972e-05,0.07631002504722352,2.0464914013822577,26.0,0.10977148201588777
474,1074,9.998154558162444,-0.30450082923360133,2.1196374225999515,-0.7113347237054122,0.7268589065036711,-0.0794951093882216,0.7092756203722947,0.4769089958361395,-0.12776808177972734,57.0,0.5524995051503013
475,1077,1.7352172996195225,-0.9606702635888542,6.770852249078418,0.08545912981443271,1.4427930126654922,0.20882769276980157,3.808878342794683e-05,0.02120374682255975,1.4349481892068743,1155.0,0.03050099755250993
476,1080,7.879178755835037,-0.7742635027074771,9.20438038465637,0.7151439933621988,2.0975722059340614,0.3937024454550589,0.001300819631047041,0.03566413054914884,2.0856971880951254,612.0,0.05130352674143271
477,1083,6.138981237116894,-0.8889945516611795,7.152004004047159,0.08109150915370655,1.7322847488306257,0.268706875370388,5.963488101751718e-06,0.02418766297388814,1.7279193978296978,120.0,0.03479332689543848
478,1085,-1.8131421621929333,0.824602484183725,-2.572777791408296,0.8221542500925176,0.5190414997021878,-0.007645391407508261,0.5249537177207801,0.17169153916788915,-0.01829232833778911,0.0,0.2372374874358636
479,1086,-0.2511008003038584,0.6809251085568913,5.824059199486085,-0.95434930930443,0.5602038948633078,-0.08099129491327092,0.05524772714532406,0.04471472962540339,-0.40960600466008046,730.0,0.052968107267643755
480,1087,6.466833826662299,-0.16851028682926805,-0.4803762599528949,0.8638489446517044,1.4464685696122763,0.461943576269702,0.0012101230919805445,0.1065019406048554,1.4158015979226395,154.0,0.15321688422797977
481,1093,8.775038445074754,-0.3009523110324681,-9.625024813190846,0.7940567651542301,2.1761528833059733,0.29632395566814673,0.03526861620313274,0.06936442759142224,1.1291284119455616,358.0,0.10094100244984788
482,1094,7.852242232820929,-0.8437181665074398,8.18535522353165,-0.8020958255769717,1.9906471874409237,0.036201935578633083,0.3121546633585387,0.11889510165458361,0.0590137854387841,9.0,0.1641048595931549
483,1096,4.920089880871565,-0.7493287139449027,1.524106915562542,0.9158213889142803,0.8681380354771477,0.22562582949282944,0.0029511717072259365,0.06866258935892652,0.8618108465925605,11.0,0.09842480928443473
484,1097,3.8660654356558477,-0.981533319749605,1.814081336227722,-0.7423181715726173,0.8100525713325669,0.013794193749979432,0.33100482820965477,0.23275553317588732,0.02100296489824106,0.0,0.32505447818943095
485,1099,-4.820804016696572,0.8361429334171846,-6.611499083926615,0.5983091557672164,1.2993013659678032,-0.06694895204966844,0.24015923632366287,0.3524343928404543,-0.09582153056056866,0.0,0.4833261328391261
486,1103,-1.974906536368486,-0.9893594543132844,-1.6575207584679008,-0.24257208175601175,0.45097873713113645,0.00818464576713989,0.7174915851940277,0.2743531148509967,0.012896227457445437,0.0,0.42692916576748247
487,1104,7.288359319382809,-0.7949970630788992,3.1945811890528653,0.9605423141350908,1.3960810431582424,0.3367776000279828,1.7801831605757877e-05,0.05900142034104052,1.3860552230821133,281.0,0.08488160661860172
488,1106,-8.50242467531309,-0.952217028228385,-4.710907831372044,-0.8429593976295546,1.4824254932080225,0.14077942863594398,0.0907353439118061,0.02478577235009822,0.9269409762208494,932.0,0.03126547353517109
489,1109,4.451609864004864,0.14780031237371993,-5.428597044330705,-0.5690645624892632,1.0062949452492171,-0.05000588920827693,0.3891489725288724,0.15998852373194705,-0.1515049167269934,690.0,0.11485211265474524
490,1110,-3.7083848487259052,-0.2890431023064006,-5.979254867951602,-0.866156086923821,0.955816749823982,0.06470669563111403,0.196943108427,0.07560251944700341,0.167140746792076,921.0,0.04854456767530855
491,1111,8.332786399283984,-0.8889345339994466,0.7936128537517972,0.907567877190955,1.1996996999539427,0.3538105010385174,0.00041973946904214993,0.08769763990478678,1.1945496854196778,22.0,0.12610159142694152
492,1112,-5.155935678084562,0.35118704649874766,9.7837082067545,-0.751378306307837,1.6418409511007845,0.014180298117877011,0.199244336300523,0.05714234492770779,0.06757402143162133,206.0,0.0759378773397027
493,1123,8.913300910963892,-0.26384226704391933,-4.526802481922427,0.33466487446614956,1.8088663154638829,0.3005296710404234,0.011561161200541988,0.10304939434696396,0.9396803419053326,9.0,0.145001436269921
494,1125,8.183768061086337,-0.37368662123813334,5.796867943322058,0.9372590832061853,1.9101870710737412,0.5739733530865769,1.4973222998244675e-05,0.09102959325786315,1.9021663532921473,6.0,0.13095757631264124
495,1126,6.022007897346131,0.4352210443464031,-9.211005766773479,0.8456937509458171,0.4092418597283025,-0.02518128096891704,0.38575704615528983,0.413159591799726,-0.041756692858869265,250.0,0.5076083317134129
496,1128,3.5526530884979945,0.1382599544570675,1.6033731095554615,-0.9184604963504441,0.8412587226311937,-0.22703437123393239,0.007671866261029518,0.07416120744523595,-0.8358635675045717,144.0,0.10571347340605573
497,1130,3.658452096935636,0.9769338352045918,-3.1627923898245447,-0.7585578631628185,0.8446010906044666,-0.006566773542238513,0.4375309088234489,0.24599934377170754,-0.010358929971131253,0.0,0.35200512258242084
498,1132,1.816581038280376,-0.9850415223154643,7.5812663375628775,0.1434134996109946,1.555232612199675,0.22742476821711083,4.789706776274859e-05,0.02166008378240087,1.546196962432529,860.0,0.03115310792281321
499,1144,5.742669776187743,0.5018235003769871,6.739839885439441,0.11229142035509154,0.9633361107207189,-0.10441729429627912,0.08877443316894805,0.026466434831991202,-0.4506829054104007,3604.0,0.02666012569264755
500,1148,-3.506921167994188,-0.5814341181095852,6.524780259936971,-0.2220568276024557,0.9432543145448345,0.08144630356681948,0.055563336060292706,0.0223794036873922,0.5037681028426273,3239.0,0.030214672094296936
501,1150,-6.593943753078895,-0.6849528677306789,-4.7366005733012635,-0.7483411342803767,1.3069420085398644,0.13135489167742465,0.10666588080816958,0.022799073171178717,1.019673167792609,1273.0,0.028596622499862657
502,1153,9.61674629888168,-0.46922488677055196,9.553955612882257,-0.38939462345262377,2.1688377938194905,0.16683981569546474,0.09117503061067989,0.04340973800916162,0.6386481442770297,562.0,0.0595342872052089
503,1154,8.422151589625223,-0.88302424400973,-9.606951966562251,0.4400130742053845,1.7339009133863073,0.1274256777417118,0.2744638802914208,0.4028644554680577,0.27466918641223076,66.0,0.5351932089551721
504,1158,-7.217019524348318,-0.645003884993927,9.850358174829719,0.2891727780226012,1.2008338483268635,-0.040322653591690336,0.0840996794934712,0.027115282973939444,-0.2557240049860574,3377.0,0.02628892518904216
505,1159,-2.8319984616840466,-0.04822351029735583,4.848825149024423,-0.8975470288003724,0.5997402448956715,0.1351268427863374,0.9107030340617362,0.19193197852822813,0.2309212483185026,1271.0,0.2601794221078948
506,1160,5.244749465594698,0.4102892952921906,6.324423546127909,0.09866616214143153,1.3842334616079424,-0.1816097612050212,0.02549619338809035,0.015941259219822826,-1.3371280025264785,2028.0,0.025186329900598305
507,1161,-4.277065472728929,-0.3717950782562083,6.420832679329824,0.9542841983664418,0.7939011537182963,-0.07956262353308745,0.746936565027307,0.14046413195612778,-0.18478115087714417,1478.0,0.21111387037175222
508,1168,-3.7932326832730223,0.3543252447216265,-2.374865540829363,-0.9077955956617685,0.5864600401455786,0.17124531820823072,1.6698209902990575,0.31480750869604374,0.4806205345601051,1192.0,0.48293535357373685
509,1170,-2.799664610646988,-0.10063491613844655,3.872966145151331,-0.39750467240823184,0.552811279233981,0.04552851261327666,0.12857588021154853,0.0283857099084507,0.2121511361908642,1588.0,0.02742645411756793
510,1171,-4.319695178525544,-0.2341524861847759,-3.1907175470720084,-0.34637538536741186,0.8573657062784505,0.08081357251541926,0.06414576044974853,0.025735682218313613,0.36495159800423776,1152.0,0.026337703075386
511,1174,2.1971081395327285,0.45783432710730376,3.768719255719535,-0.021654054885348772,0.6505371005098272,-0.06264904257078104,0.15319105470669167,0.05099970114196059,-0.3236817920061513,2378.0,0.04078965187138995
512,1175,1.4426932633035916,0.45873597098381835,8.941567385965708,0.283691514653591,0.5100835891221857,-0.010026595143596231,0.04638678601756853,0.017895052197698467,-0.10660239057501736,4170.0,0.02610117224761629
513,1176,0.5724426409556482,0.6475325750779186,8.251031332850795,-0.3845628833253698,0.531581271333733,-0.012576256496707256,0.3058144287122727,0.063772446005445,-0.1318580544063913,2501.0,0.032058135954056606
514,1178,2.3726014220114955,-0.4475798049283528,-1.381471830114831,-0.07891584672619967,0.44556107500756864,0.007222425456042701,0.3199466270868674,0.3890805929050669,0.01306005453965154,0.0,0.5371438848892222
515,1180,-8.648088790327154,-0.6513181614759882,4.654286654978568,0.25202397758356354,0.7348313507712768,0.07325779983043558,0.06693224310051607,0.09291250753309604,0.23347109702501584,2007.0,0.09872221381761434
516,1181,7.911569599446571,0.907718611835246,5.500786944891704,-0.2511536255995954,1.563539131110025,-0.26270140127918035,2.0351898029720142e-05,0.028434930207309916,-1.5575367194207215,155.0,0.040906880715904294
517,1186,1.586421010332204,0.2573572775343078,3.0205084268961513,0.5355594394133172,0.47413560354103956,-0.004739555765812175,0.23918187192743304,0.13341565115423623,-0.007004339381898154,0.0,0.188732648434389
518,1188,5.635506733179687,-0.15909112160513295,7.9733915248337865,-0.6934191243794756,0.8571125867481135,0.14799121333008244,0.6524687023888361,0.3647368616588141,0.22309497590762864,11.0,0.4664636578722088
519,1189,7.6315042016706975,0.28757538432687335,-3.830903885772905,0.5364652614416303,0.5262664590424323,-0.11321044593031578,0.9582158571592335,0.4351378530331849,-0.21351203937046076,369.0,0.5448544208333084
520,1192,-8.718471176521216,-0.5884190435374415,4.232904505405237,0.38612954329816795,1.3487786444683665,-0.0900366085203179,0.32496327355734583,0.2093732613918831,-0.19036012607457237,506.0,0.2682229035617641
521,1193,-1.5179707984381752,0.41331541448924924,-2.219290178786162,0.46629145785773085,0.43428327619923024,-0.00281075689283003,0.3790508431659943,0.14444165503369719,-0.004184527968775768,0.0,0.2081631895185529
522,1194,8.31716465181022,0.7076661955779073,-1.0224137194948746,-0.1842414889027737,0.6522555118183653,-0.07202937523828135,0.0779212740465472,0.0932533606806224,-0.24053070506948399,0.0,0.12022889855201514
523,1196,-9.714488359020608,-0.3907023489615167,-2.9226908995210876,-0.5655119985627006,1.4644444396383407,0.19563487748214523,0.06449903502432157,0.020400030151195084,1.1989775368729712,1589.0,0.026864784833019795
524,1198,-7.647624757873109,0.8544883763606919,-4.190280878925943,0.5231091736832556,1.4732556848268556,-0.0476528455470676,0.19056653554156106,0.05869555707903389,-0.17264160847678173,0.0,0.08302578938553529
525,1199,3.6885877961714653,-0.7637330612493032,-1.2270378509702362,0.9606880050526103,0.654453392502233,0.12506280771401382,0.013535828871258433,0.10687353116402053,0.3833073998370233,15.0,0.14803798798505777
526,1200,5.406904808452142,-0.21253041787315063,4.443950228706363,-0.28630710797736136,1.233475780680609,0.11544509489871146,0.6431125743155459,0.3087396524245539,0.1570530518146345,31.0,0.43886808809194483
527,1201,6.766845208129002,0.9352828147121783,1.7541355916070267,-0.8746522490073743,0.6289461955225654,-0.09377002184588798,0.1935090110105782,0.055317765178902766,-0.3801660076764621,1626.0,0.053443793270558954
528,1203,1.0202397895127002,0.51616965924393,-7.449924514531359,-0.4896352679318883,0.4441144692030581,-0.08892359906118856,0.3004113989945154,0.4839353892778409,-0.11377268919026118,42.0,0.6004367375228241
529,1206,1.9819208618969109,-0.5953062306482904,-8.472466300466706,-0.849719416448087,0.41103389718549493,-0.040169857850178826,0.19680380486218702,0.379304607916667,-0.0511399812686388,19.0,0.4971798347903274
530,1207,5.1458062732888,-0.9683780935889204,-5.042678347843981,-0.46088965424230044,0.57217764640339,0.028722276445884164,0.8144454644271901,0.4585256128377502,0.03863965347059954,126.0,0.48350710460720836
531,1208,4.098641028938658,0.2675189348733622,7.2971213424252435,0.9796030738730195,0.9762698164210338,-0.09465986965743581,0.5252279839857545,0.32602243254771435,-0.12429653279180028,0.0,0.4911194673802342
532,1215,1.5278272162280593,-0.057370956335156986,4.4029803025435825,-0.33599319208710976,0.41520076161753794,0.04277073379109746,0.5195519249064581,0.18735704307749054,0.08327264231315928,163.0,0.25268893824898575
533,1217,1.7177520710132343,-0.19414081900956348,-8.818365226763738,0.4588883958781973,0.546881367068611,0.08731024419735778,0.6323829181757994,0.33226163058367514,0.13158147865158693,510.0,0.3746307189565157
534,1218,-6.331431746387686,0.6221068489431101,7.537705073463876,-0.575426436697174,1.289247055691769,0.005476079291056871,0.08258190124536874,0.037447064500455075,0.007311629277976972,1669.0,0.04858242584837986
535,1220,8.88259042746063,-0.4377379676658768,5.012685597628648,0.5981320904178533,1.902589803663342,0.4418866946206744,3.081703450338869e-05,0.05420602217672802,1.8975756020209813,18.0,0.07797903261586032
536,1227,-8.359545951860703,-0.6768164872582523,0.7046504736398052,-0.9293003255843464,0.9862237241050161,0.12550430578414754,0.058317417590492526,0.01864464139420396,0.7008831933046841,2456.0,0.026916334758998527
537,1230,5.376085866864726,-0.9249109304362464,2.835933714193759,0.8923346236419685,1.0423783985865036,0.22665301702579388,6.149092216718769e-05,0.04803480559152926,1.033936151719799,8.0,0.06909693486766444
538,1231,5.679170968096381,-0.3197667622648339,3.3164581645434943,-0.09214362464690917,0.7817713765873161,0.10135986436671224,0.06536463949276644,0.02260646468306653,0.5813892834964512,1120.0,0.02931560565432718
539,1232,7.037453028981851,-0.45565861628550386,0.9019157278021317,0.8627329272650626,1.2838591164040347,0.38732116061511107,8.42613515728951e-05,0.0914697815885077,1.2803729663833576,0.0,0.13157993595372078
540,1237,7.7064712408088765,-0.9310750583487784,9.867003886214448,0.445478903119747,2.2311178799140676,0.3878252144807312,2.4496960918999946e-05,0.030529926941483085,2.2201900007859234,689.0,0.04391996527152387
541,1239,6.91491249507624,0.888714814090573,4.619776523305951,-0.7784238914310933,1.4490084272095567,-0.2969094892376135,3.819705380194919e-05,0.04257341556066648,-1.4386883738233942,0.0,0.061246936428561854
542,1241,-7.97674038302894,-0.33293728170178105,5.4143926297404255,-0.30277695064022225,1.1696885364890988,0.07922077083865818,0.04085967792373687,0.01633692127019195,0.521107801459505,2654.0,0.02488903867869043
543,1242,5.513675643573719,0.7437247552588884,0.9156437372880077,-0.40417939355775223,0.5327635802158894,-0.09705018010938778,0.016975833199632303,0.04396539903639618,-0.4557121208668747,928.0,0.05786823942778421
544,1243,3.9250812331752116,-0.5974061499683865,0.6990037824061579,0.5650677084820148,0.5921247157947859,0.12250044876538423,0.0014530031793252031,0.0431081937397627,0.5904498986047344,47.0,0.06166394279683614
545,1245,-5.447938191273726,-0.48441677262725324,4.203585663831615,0.4074066402501857,1.1687153360382545,-0.015412214902593717,0.23229290116596396,0.1065205788910637,-0.04746221317527659,99.0,0.11555725319204062
546,1246,2.682569711067664,0.2677589922038057,7.5007115138655855,-0.18717258428500716,0.8491055688104285,-0.0803349557168726,0.19070380553395502,0.056347188197211795,-0.38584687587388805,2054.0,0.04833403608273595
547,1247,-3.8003579742927274,-0.6205586266137029,-2.0078068945370164,-0.7009950042667448,0.7637568864259127,0.052006436351602285,0.1901963802264702,0.045710912480448035,0.23104597147910394,1147.0,0.047839379020998954
548,1248,-4.0698568954748415,-0.41373833738924093,3.314808445031465,0.2610193301042705,0.6761375957354682,0.015349370367900256,0.051695844364100775,0.0676957538124835,0.06312869081141655,758.0,0.08800925588652023
549,1249,1.1414705143258774,0.8340798399236764,4.31735833524177,-0.6596362991143603,0.7022029050766809,-0.12244911357413782,0.0030225756152075295,0.03126685890465414,-0.6947635402628207,260.0,0.04435118416142982
550,1250,7.11945558555124,0.9306506691998444,-2.267613781895277,0.43427849551259134,0.4706350741519421,-0.09728241436586886,0.8344311407241882,0.3839090975852089,-0.16809012375297894,0.0,0.5647781971429047
551,1254,-2.47868097415457,-0.19572066357837858,7.656397693559544,-0.8555659964616891,0.6717150964018919,0.029465077125569866,0.07208519540012935,0.020737666283507393,0.18203825669109786,1796.0,0.025518870337314772
552,1257,4.81727190964194,-0.6575026230835512,3.080278939952208,-0.14391281771836617,0.8519394544141601,0.08523236044129952,0.10426878371870908,0.02905716354159578,0.48586984930288046,1133.0,0.03491433791733004
553,1261,-3.9740992811661524,0.9363592946365378,7.587853292961071,-0.8449907187481847,0.4233881087583963,-0.0010357345146779933,0.14587027710839856,0.10164745920859489,-0.016317422928056605,2391.0,0.08822271506812276
554,1264,6.252319558149686,-0.229487734920784,7.675212786567689,-0.33570546290428926,1.6399794027666155,0.10723618959181906,0.6334699577989327,0.20006257721844117,0.16695780357568663,29.0,0.31639367399834856
555,1265,4.884607956854817,-0.061837856537112934,2.8406589862938714,0.30998547896878037,0.7146190906431342,0.08624323642366244,0.35646688132099874,0.07859330647189285,0.2666717767565498,1050.0,0.03627029381761017
556,1266,-7.928349197529454,0.06678529359876006,4.793449726548468,0.17308182394067329,1.3401842105281279,-0.36169116196148055,1.575590819564896,0.3165193419941248,-0.8049003851937273,1206.0,0.48617876623455436
557,1270,-5.1296231540901065,-0.256089350356449,4.206961289286209,0.7634960912509672,0.7899941162398703,-0.11951153062011782,0.6133288367856812,0.40575934826123017,-0.255332578277202,395.0,0.5014638646893242
558,1271,5.865775596448404,0.5860674829872832,7.965915545309265,-0.4243993160478976,1.713866636837271,-0.3198902611341621,1.2026649603008954e-05,0.03503489472407613,-1.7093116368904482,90.0,0.0503975595459409
559,1275,1.7752719708851128,0.24085692733677377,4.824086334900766,0.7687973350563462,0.5457627230180525,-0.022051606856244885,0.3041453425866333,0.1855713655559644,-0.0501215529690066,0.0,0.23426083169275405
560,1276,1.6941653063419682,-0.9840262932342463,-3.2769430671295674,0.7108495134186485,0.4545418094902905,-0.012971531244209616,0.5727602726032125,0.35794775437554727,-0.048311851770430854,0.0,0.5282347008069944
561,1278,-6.269468550772023,-0.4636573663109429,-8.670636820891204,-0.4582617373814395,1.7189408847442795,0.02855640943433598,0.4066821823425055,0.3122670115358388,0.0032209820216542438,0.0,0.4480408228195707
562,1279,-6.887291291066349,0.285472907793217,-3.1582442148532897,0.754183098155859,1.3589225928593907,-0.12475317005018609,0.06619478926318974,0.029979713002123362,-0.4992555845577713,3694.0,0.02541916683768711
563,1281,2.389437580082756,-0.07188342776885892,2.767384034456337,-0.05225517135613367,0.6599567765263139,0.15876209656460286,0.08738161995267489,0.07058493519313214,0.6204766808992124,2.0,0.08821004973572685
564,1284,5.138297237881382,-0.7916141949926887,-3.766498563316101,0.6217027395845272,1.0938085562886108,0.02231610555066531,0.23801547059644565,0.18801310505741647,0.041886802112835554,0.0,0.2657923420839825
565,1292,-0.9983850802557326,-0.5733631448286189,-4.869531184687972,-0.7567199670009086,0.45283144054662505,0.004223239653376982,0.5276667974003502,0.315111367070964,0.008523574937792378,0.0,0.4843600075383444
566,1296,-9.860105450978713,-0.14759803999967902,-7.501045968472615,-0.13791835444737943,1.3549976929309593,0.16864533087007097,2.0707063854791325,0.28053579386679867,0.6901108747771708,323.0,0.4290252271589945
567,1298,-8.291634645427408,0.17779170112675957,-8.354709052302873,-0.059710368442645434,0.4412688205354233,-0.10402981092287228,0.47162805460926,0.5278496778019597,-0.23095315076304407,1241.0,0.6003928486713873
568,1300,-4.1571644712532425,-0.23504896204379877,8.352331120709861,-0.5434952518850968,0.9691892299779096,0.06166615316679924,0.03703750533978452,0.01573916959538475,0.4670274152076343,2427.0,0.022837288182868693
569,1304,3.1870482897891605,0.35799494468914994,6.782551971447772,-0.5511211306891037,1.092267531283607,-0.23403967347980723,0.00027062924474664037,0.04617850193455394,-1.0894761696707536,134.0,0.06640311081637049
570,1309,-5.181266199252528,0.21270786158334576,3.0687019203735932,0.015696288468538544,0.5605802694226717,-0.05014050552508259,0.0760606843382887,0.037757669502414964,-0.24401669988145624,3031.0,0.03454257051247976
571,1313,8.824360611620927,-0.8288805368546808,1.539775994626238,-0.232501147771482,1.213565498839705,0.02565733344750958,0.6651490626680274,0.22872655854844887,0.0555107998062506,0.0,0.34264083850623467
572,1314,6.310608169278784,-0.5684710262145467,6.190072967945801,0.48642119000309014,1.5640918321697357,0.3110382579111366,2.634998847081556e-05,0.03978228441031734,1.559454498423263,38.0,0.05723371045968047
573,1316,7.574714468501251,-0.6805796651400986,-3.0202823835431447,-0.010694964431083198,0.6166020854592053,0.03304230073031504,0.7466816841014018,0.3804500173574399,0.11877593806628313,211.0,0.5555295220213722
574,1324,-9.50383051947476,-0.991254664652421,-7.497818877967919,-0.7556930251194325,2.189147795753365,0.05566737260675478,0.4626395407162176,0.14839880649605056,0.09082607547182836,0.0,0.23143097543309352
575,1326,-3.8673574395095134,0.6791956137579707,8.258929855864059,-0.8571102049723538,0.7812839202849403,-0.03521899100892427,0.07106865084027296,0.032489937627036065,-0.18237074563952974,2894.0,0.0373272429119345
576,1327,-2.6838763093326934,0.30329432071588136,-8.737317408888778,0.7697721903982992,0.9566158292184765,-0.026271574025991916,0.6347623169012553,0.2207127238126392,-0.06038506640528506,0.0,0.3099134315423675
577,1328,6.6872309052877155,-0.6558854272078101,9.234086689737936,-0.3473536724853601,1.6656676595959221,0.17138789551478287,0.0489062997216637,0.021171055867987038,0.8905358065355402,2056.0,0.026697535729517562
578,1329,4.920879100987006,-0.6640669813267255,3.6458717649678296,-0.11547485610831809,0.8665162894089202,0.10036332620404172,0.07301149369401062,0.02792101304985138,0.4723198511380628,1710.0,0.02865561090460486
579,1331,4.155416580302875,0.3898043357744929,-5.129188794764548,0.7589346705540796,0.4758303271978002,-0.09371977928975538,0.22832196664909277,0.4251585302990828,-0.13706743869032556,0.0,0.5809019063772496
580,1332,5.7334021119093475,0.8907022453373328,-0.866629609371794,0.9374254131745099,0.4560190403843182,-0.12099027797888606,0.6409077886355427,0.3648227287672756,-0.18691159535522822,0.0,0.5091981075357698
581,1337,-9.411216722683395,-0.48150119236976807,4.486432283525179,0.8445394090435501,0.9292474942926302,0.031360206649110066,0.7062471748981872,0.4380629005177953,0.032250376788783924,226.0,0.5530668912806758
582,1338,-6.8070831283540745,-0.7670229575495733,8.344704571057775,0.030589773584917213,0.9758261186627689,0.06473111927161969,0.05214539863449666,0.02060803751737442,0.3761682060822,3432.0,0.02812851053799251
583,1339,-3.4063561322304525,-0.12664518739978514,7.122210419278119,-0.1463370094614418,0.8926845979957833,0.05154182863728673,0.0758712028341365,0.024898794366438874,0.28327159304560307,2570.0,0.0305217074216729
584,1345,3.415231280336628,0.161554480987131,9.891843917776882,-0.08090535197854098,1.3881283626729775,-0.28552309578683077,4.03650283664279e-05,0.042347525139418245,-1.3878419410281055,199.0,0.060915364485720776
585,1346,7.858103347823501,-0.5076245212848085,4.137575640467559,0.26398868802985587,0.5013579728075416,0.07735311242602,0.06866689234129643,0.027549052743586572,0.4065704333406572,2090.0,0.03703264945320912
586,1347,-4.610230442045411,-0.09859628153850952,-3.2993741864367254,-0.7565664050086605,0.9207761372298512,0.1200940865845978,0.062461445050986344,0.02035791871243139,0.8057834284706606,1665.0,0.026838219167552642
587,1349,1.5795165079913476,-0.06276716073324917,-6.106567302168651,0.9261994374605471,0.45288196529823316,0.08587761490647514,0.35372339078029164,0.12134344712960837,0.2562557288700137,22.0,0.15979607942281626
588,1353,-9.852185595753241,-0.34177266328304157,4.913996259562907,-0.1793063044680674,1.0551263103687767,0.06780455655536514,0.0677264747049425,0.021798306140890532,0.36683701769374183,2682.0,0.02241174313546268
589,1355,8.155729243552257,0.3238079055614538,4.471408810544104,0.08891983456114683,0.7107100720461064,-0.07792438441468645,0.020671966137720564,0.0175363384534647,-0.5687491384919338,2952.0,0.025779204502182164
590,1360,4.190892855484691,-0.8913667043013815,8.555582254211497,-0.5263961480951842,1.4680463797850254,0.15954726085244159,0.028237909925517758,0.018437334528232582,1.0594680541265074,2368.0,0.026305385872067846
591,1361,-3.178367308719412,-0.538968704969151,-1.1267984857194446,-0.9845331708276694,0.5916433436139661,0.0634746080065493,0.14769827723557866,0.04052885818140774,0.3435241206538116,1599.0,0.03763386024834491
592,1362,9.472814021675495,-0.2722051556480196,3.7650349857878296,0.48824200802209683,2.047140934650193,0.49594849299301336,1.892580771945677e-05,0.05882819326027916,2.044378615926916,701.0,0.08462668593882886
593,1364,-7.264828735828663,0.6275020695747346,9.918236380930573,-0.5012451195806968,0.7323062964278201,-0.01233110474401523,0.25701607058840137,0.17539584219765936,-0.02738161108067396,2928.0,0.10526465943497346
594,1367,-6.894776521878088,-0.21647840651543926,8.20216143013157,0.03092668067755988,1.6166626939407038,0.10693561994953703,0.025364728268229643,0.03265168900439425,0.5654217386647669,1851.0,0.043773256416528114
595,1368,2.555380286773763,0.6762510424053996,7.172829514884517,-0.0506876448621818,1.5854221634561467,-0.24733895517773188,1.0166465297206096e-05,0.024416305411474045,-1.5834341278623005,99.0,0.03512234917865117
596,1372,-6.487511429016899,-0.8212628029661075,-1.3545407022260147,-0.7499202838249373,0.876608758852157,0.12149069346712155,0.06594305510873749,0.0207493764015316,0.7266357469410597,1814.0,0.02454390639324563
597,1373,-7.297772253098394,-0.9822193501360692,-2.3179495686360574,0.06217301239567097,0.654247680454072,-0.04858281456365778,0.34743866859504513,0.522298075327083,-0.009888142594942754,115.0,0.5993721446904615
598,1374,-9.463378417441515,-0.10253017994730262,3.5700623344098203,-0.5159456621694192,1.904248269148072,0.3560050189216279,0.7331433949428009,0.14749638476100668,1.1514646759556981,644.0,0.15595247059925707
599,1376,5.406986903944451,-0.7553106037893405,5.683816643225088,-0.14780118697925193,1.2026158940449145,0.14641314035416061,0.026321593629011167,0.014389693227622513,1.1266148279493016,2283.0,0.02250000823654191
600,1379,-7.868151788265944,0.8567363097340732,9.737287492871832,0.5071890515608906,0.8358165076119813,-0.06586628288013709,0.055834668245951055,0.019261556924975956,-0.3717315938307017,4356.0,0.022484505224700534
601,1382,-8.45162248360557,-0.9020634812624813,2.281584890807191,-0.4051394096092569,1.0332472280576086,0.10929342915998787,0.058563532520235044,0.01892828025303517,0.6340104059824663,2376.0,0.025981886089990552
602,1385,-5.839328884686514,-0.38649128536445865,-5.583223252190049,-0.2596021213038786,1.4385434404703599,0.10179076268854528,0.41185203190044256,0.26151911408087963,0.11593258925466886,55.0,0.3780496075454282
603,1388,-9.80474321319683,-0.813672207031684,8.529138980468227,0.8410359359690531,1.254899689178834,-0.05689314012833488,0.2791552969389138,0.06756423843549038,-0.19939061917320589,1312.0,0.09581149832945329
604,1392,-4.679718770571013,-0.41045004550817676,2.426882262887504,0.4792031312470675,0.7435824601725785,-0.11645792968612095,1.2828173655240243,0.28431937702475807,-0.2616320619979881,147.0,0.4506639705380057
605,1393,3.756639805082329,0.8557045052071941,0.713137621035409,0.23568935859494933,0.5054608900438953,-0.007573976095244591,0.45437416471317954,0.17884500715564233,-0.014828827827973772,0.0,0.2329261599723881
606,1394,8.256045437004731,-0.9928144681197291,7.7010667932135295,-0.6892267706752482,1.8789049653537486,0.09709375192083691,0.04470009927530337,0.05667413945530253,0.2138648493761462,750.0,0.06544489979434187
607,1395,-0.3007066623640853,-0.5544155280671164,6.783201503966236,-0.2526787369675816,0.5252436457462919,0.05474130964415882,0.08012684749624321,0.02320831226835103,0.3649166122582187,2663.0,0.02594744471731725
608,1396,-5.776433686736127,-0.5220168005514092,-2.9033580172368723,-0.896609739424648,1.0061561912035994,0.12652313884891225,0.04694412281388897,0.016939756413032983,0.9197257492065565,1629.0,0.021786377800886107
